order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
323,68,775,33,624.0,8943.08,2021-04-22,68 Red Cloud Point,Apple Pay,pending
324,567,993,54,334.06,4879.23,2022-08-07,1512 Del Mar Crossing,Apple Pay,shipped
325,187,140,76,550.04,3689.16,2021-01-25,70 Prentice Park,credit card,delivered
326,196,62,18,661.33,9816.87,2021-06-25,6 Vera Junction,Apple Pay,shipped
327,151,546,46,124.64,6376.99,2020-01-18,32650 South Avenue,PayPal,delivered
328,661,145,86,932.46,1926.92,2022-12-01,6910 Ilene Terrace,PayPal,delivered
329,95,945,38,976.24,3509.17,2022-11-07,52 Corry Lane,PayPal,pending
330,153,390,5,689.05,1197.72,2022-04-05,6 Del Mar Plaza,Apple Pay,pending
331,816,661,3,146.08,9532.16,2021-04-01,29 Glacier Hill Junction,credit card,processing
332,598,157,55,398.81,3321.49,2021-10-07,568 Marcy Crossing,credit card,delivered
333,746,650,24,939.87,6168.33,2022-10-03,60 Grasskamp Street,credit card,pending
334,589,254,39,214.27,2262.44,2020-07-18,51 Pawling Street,Apple Pay,pending
335,996,929,17,1.34,764.0,2020-12-26,379 Tennessee Road,PayPal,processing
336,703,591,37,154.38,650.77,2021-10-12,76216 Jackson Trail,Apple Pay,processing
337,717,468,54,712.73,6209.7,2022-09-11,21927 Paget Drive,PayPal,shipped
338,583,549,3,841.19,1761.07,2022-07-27,6 Hauk Lane,credit card,delivered
339,389,919,60,304.43,3800.94,2022-04-29,818 Milwaukee Trail,Apple Pay,processing
340,97,196,85,881.59,7187.12,2022-02-12,5055 Montana Drive,Apple Pay,processing
341,28,722,86,892.42,2393.19,2022-05-19,85 Mifflin Park,Apple Pay,shipped
342,921,627,6,379.85,263.12,2021-03-22,0 Delaware Park,credit card,delivered
343,422,918,29,428.12,4886.97,2020-10-20,0741 Oneill Road,PayPal,shipped
344,650,844,10,579.47,7639.96,2020-01-28,0 Gulseth Hill,credit card,processing
345,47,445,46,776.37,2117.22,2020-01-24,9409 Michigan Crossing,credit card,pending
346,525,884,4,561.09,5439.51,2022-04-25,907 Marcy Parkway,Apple Pay,shipped
347,907,97,31,81.16,5091.49,2022-01-30,2078 Elgar Street,Apple Pay,delivered
348,859,532,33,865.3,1701.76,2021-12-23,80299 Iowa Road,PayPal,processing
349,450,345,74,587.95,195.96,2022-06-28,85 Macpherson Lane,credit card,processing
350,351,999,55,379.22,5996.23,2020-12-23,35 Jana Alley,credit card,shipped
351,842,583,99,291.52,8842.37,2021-10-03,57811 Sommers Avenue,PayPal,pending
352,686,94,7,9.94,4511.55,2022-04-08,025 Green Drive,credit card,processing
353,273,753,56,67.94,6907.85,2021-08-28,1 Merry Street,Apple Pay,delivered
354,871,870,62,227.95,2677.67,2020-12-18,7 Meadow Valley Point,PayPal,pending
355,183,168,27,734.56,6220.84,2022-04-18,47 Sutteridge Plaza,credit card,delivered
356,975,174,72,85.46,8332.23,2021-11-16,064 Dawn Parkway,credit card,pending
357,7,846,43,833.75,4573.94,2021-05-16,0638 Del Sol Alley,PayPal,processing
358,571,17,66,108.93,4271.74,2020-09-02,119 David Terrace,Apple Pay,shipped
359,974,335,9,296.06,2183.21,2022-11-02,317 Dryden Center,Apple Pay,pending
360,186,40,85,283.03,6176.79,2022-08-06,900 Mcbride Lane,credit card,processing
361,839,784,77,395.54,3856.08,2022-09-14,0331 Russell Road,PayPal,processing
362,569,115,64,206.65,9799.3,2022-11-12,61781 Old Gate Point,Apple Pay,processing
363,818,73,54,714.48,4516.42,2022-10-10,7618 Ronald Regan Hill,Apple Pay,pending
364,961,886,81,600.12,1404.24,2020-09-08,09 Hoffman Point,PayPal,processing
365,895,32,11,663.52,8091.72,2020-07-05,5973 Division Street,credit card,processing
366,395,699,30,959.3,8919.91,2020-03-27,9 Granby Terrace,Apple Pay,pending
367,189,652,77,154.17,3994.09,2021-04-28,9994 Gateway Way,PayPal,shipped
368,164,326,92,10.42,5293.07,2022-03-30,5 Surrey Point,credit card,processing
369,599,286,10,433.14,1347.66,2020-08-25,9856 Buell Plaza,Apple Pay,processing
370,177,568,82,295.95,7060.34,2020-08-17,8 Shoshone Trail,PayPal,processing
371,172,908,26,742.8,1026.29,2020-02-27,50864 Burrows Center,PayPal,processing
372,672,603,40,402.83,9756.88,2021-01-07,58 Forest Street,credit card,processing
373,387,608,73,152.51,824.01,2020-02-05,55 Erie Alley,credit card,delivered
374,38,411,49,547.98,7735.46,2020-10-03,13 Farmco Center,PayPal,pending
375,652,515,59,232.2,4456.78,2021-10-07,04049 Esch Crossing,PayPal,delivered
376,162,639,88,786.01,7107.63,2022-11-13,24 Jackson Drive,credit card,delivered
377,969,423,28,201.47,8586.13,2022-01-25,7344 Monument Drive,credit card,shipped
378,619,133,23,628.52,2215.13,2021-11-24,990 Bellgrove Trail,Apple Pay,processing
379,100,957,32,817.44,4030.13,2022-03-10,13 Northwestern Way,Apple Pay,shipped
380,483,256,52,958.56,3747.71,2022-09-09,72 Shopko Pass,PayPal,processing
381,648,893,61,143.34,1570.44,2021-03-03,80757 Anzinger Terrace,credit card,delivered
382,326,786,48,249.21,9721.25,2021-12-10,0421 Hansons Road,PayPal,delivered
383,396,276,66,665.5,540.18,2020-04-10,222 Warrior Park,Apple Pay,shipped
384,982,53,14,202.39,5822.13,2021-02-03,0318 Charing Cross Pass,PayPal,shipped
385,620,677,87,453.84,9268.84,2020-06-09,709 Muir Point,PayPal,pending
386,903,203,20,107.39,5588.14,2021-07-01,0 Comanche Point,PayPal,shipped
387,5,9,9,375.42,3122.42,2022-11-15,65851 Fair Oaks Pass,Apple Pay,processing
388,939,209,19,355.67,1736.76,2022-07-19,33528 Northfield Street,Apple Pay,shipped
389,185,655,66,751.96,2111.84,2020-02-08,770 Golf Course Parkway,PayPal,pending
390,617,619,65,26.31,2597.35,2022-05-25,154 Pleasure Junction,credit card,processing
391,690,58,7,844.54,1409.2,2021-11-06,72 Mockingbird Way,credit card,pending
392,609,169,41,348.02,6489.89,2022-05-21,4 Debra Point,Apple Pay,pending
393,50,587,12,40.57,5460.08,2020-09-07,44573 Jenifer Lane,PayPal,shipped
394,916,694,10,130.68,6527.77,2022-08-07,12526 Leroy Hill,credit card,shipped
395,532,931,45,531.44,2624.92,2022-07-21,65015 Montana Plaza,PayPal,delivered
396,15,506,90,765.89,5002.21,2020-03-27,62 Dunning Street,Apple Pay,processing
397,554,997,66,96.7,3777.08,2022-09-05,6 Arkansas Circle,Apple Pay,delivered
398,570,613,46,784.56,5849.59,2022-07-25,5 Bluestem Drive,PayPal,pending
399,338,274,32,85.91,311.67,2020-01-19,94996 Blue Bill Park Park,PayPal,pending
400,406,492,46,68.26,4646.84,2020-05-26,7265 Ridgeview Road,PayPal,delivered
401,503,381,60,131.07,324.94,2021-08-29,53992 Homewood Trail,Apple Pay,delivered
402,868,642,88,606.6,6933.03,2020-08-03,33646 Northport Lane,credit card,processing
403,289,748,73,184.63,1896.1,2021-06-09,62 Gulseth Hill,Apple Pay,pending
404,907,450,68,3.87,944.03,2022-08-11,87 Forest Run Center,credit card,pending
405,690,831,79,25.69,1946.39,2020-10-07,89 Welch Place,PayPal,processing
406,109,253,26,627.72,5416.25,2022-03-06,96 Monterey Place,PayPal,pending
407,965,35,68,80.93,355.29,2020-08-17,77021 Redwing Way,credit card,delivered
408,195,5,73,39.57,7132.39,2020-01-14,924 Sloan Circle,PayPal,pending
409,189,586,57,33.15,9356.49,2022-08-28,245 Dennis Lane,credit card,shipped
410,631,296,35,700.43,3080.33,2022-08-30,006 Gale Lane,PayPal,delivered
411,932,897,78,515.28,6408.87,2021-06-27,4049 Tennessee Parkway,credit card,shipped
412,780,70,98,891.55,7218.08,2020-07-12,556 New Castle Alley,credit card,shipped
413,369,688,73,230.5,5540.3,2022-03-01,87046 Algoma Way,Apple Pay,pending
414,15,993,9,600.91,7516.9,2022-04-15,433 Helena Point,Apple Pay,processing
415,115,626,60,565.91,8567.0,2020-10-23,63 Golf View Way,Apple Pay,shipped
416,555,26,86,407.54,3064.43,2020-03-10,6 Nevada Place,Apple Pay,processing
417,731,61,86,885.3,2801.46,2021-04-26,49564 Lyons Center,PayPal,pending
418,292,55,76,64.34,5804.14,2022-12-23,47313 Golf View Trail,Apple Pay,delivered
419,903,578,44,645.03,1304.54,2021-10-24,781 Heath Junction,Apple Pay,pending
420,124,92,34,29.1,7966.59,2021-08-12,98661 Corry Parkway,credit card,processing
421,307,704,12,963.51,5362.14,2020-10-13,83198 North Street,Apple Pay,shipped
422,952,621,18,890.43,4927.99,2020-11-01,5 Saint Paul Trail,PayPal,delivered
423,693,331,27,513.88,538.89,2020-11-21,8 Ridge Oak Way,PayPal,pending
424,23,719,70,957.21,1345.69,2021-05-08,47 Hallows Pass,Apple Pay,processing
425,801,521,60,283.96,9850.32,2022-09-17,0 Mifflin Street,credit card,processing
426,245,504,22,424.03,172.33,2020-04-19,9291 Johnson Street,PayPal,processing
427,104,880,53,625.03,2110.82,2020-10-07,7 1st Lane,Apple Pay,pending
428,493,624,7,845.2,7503.64,2022-03-12,10945 Corben Pass,credit card,delivered
429,508,550,80,41.62,3799.54,2021-04-09,717 Ridge Oak Crossing,credit card,delivered
430,223,348,49,62.02,7069.12,2020-05-22,1968 Eastwood Way,credit card,pending
431,274,217,18,899.56,9050.77,2021-03-05,0802 Chive Lane,credit card,delivered
432,713,195,93,421.78,1634.37,2021-10-30,17 Rutledge Way,credit card,processing
433,565,962,97,342.86,6576.25,2020-12-08,887 Caliangt Street,credit card,delivered
434,935,921,45,392.65,2905.79,2021-12-16,7 Aberg Plaza,Apple Pay,processing
435,975,901,40,442.25,2221.53,2021-07-11,23 Oxford Lane,PayPal,pending
436,41,179,89,268.87,3576.01,2021-05-23,200 Towne Hill,PayPal,processing
437,210,13,100,382.99,862.96,2020-04-06,5 6th Pass,PayPal,pending
438,865,473,72,621.71,4981.52,2020-01-10,4 School Place,Apple Pay,processing
439,408,181,84,101.65,4630.03,2021-08-20,3952 Blackbird Plaza,Apple Pay,shipped
440,247,319,45,491.14,1078.97,2020-09-11,99 Farwell Way,PayPal,processing
441,543,15,54,658.8,1360.1,2022-10-31,49 Lakeland Trail,Apple Pay,delivered
442,948,732,88,406.24,903.91,2021-11-09,4002 Florence Crossing,credit card,delivered
443,514,311,100,591.74,9537.55,2022-05-15,44074 Hermina Avenue,PayPal,delivered
444,306,686,58,885.12,9240.77,2022-08-29,3011 Commercial Lane,Apple Pay,pending
445,969,978,60,282.61,3406.82,2021-08-27,988 Gale Drive,credit card,shipped
446,864,184,55,406.96,4319.61,2020-05-01,62 Mockingbird Avenue,PayPal,processing
447,421,432,47,623.08,8616.53,2021-03-27,6544 Alpine Circle,PayPal,pending
448,407,305,4,666.24,7010.21,2020-09-17,730 Westridge Parkway,PayPal,shipped
449,276,172,97,643.9,4558.31,2022-06-07,085 Dakota Hill,Apple Pay,shipped
450,465,416,49,871.43,6164.02,2020-05-21,16 Muir Trail,Apple Pay,pending
451,219,829,85,499.09,1641.37,2022-06-28,23 Arkansas Street,credit card,shipped
452,832,943,16,419.04,8193.73,2022-05-31,738 Golf View Hill,Apple Pay,shipped
453,765,811,66,20.07,6330.48,2022-10-12,64 Golf Center,credit card,pending
454,300,461,1,433.43,8510.83,2021-10-06,48 Pawling Way,Apple Pay,shipped
455,850,140,1,52.81,1291.31,2020-04-07,9823 Scott Center,Apple Pay,delivered
456,298,4,14,205.43,8779.67,2022-01-28,67272 Grayhawk Trail,credit card,pending
457,231,670,51,467.19,7992.58,2020-12-29,276 Sugar Pass,credit card,shipped
458,926,821,47,2.15,3901.61,2021-08-15,8086 Oxford Pass,Apple Pay,pending
459,705,724,64,947.75,9994.81,2022-10-18,5 Spohn Circle,PayPal,processing
460,240,607,85,174.45,2531.46,2020-08-11,4798 Hoepker Pass,PayPal,pending
461,250,107,47,960.99,9956.41,2022-11-17,4 Badeau Parkway,Apple Pay,shipped
462,282,779,43,27.89,8297.41,2022-10-17,9 Westend Road,credit card,processing
463,573,775,64,303.25,1694.99,2021-06-19,66518 Mendota Point,Apple Pay,delivered
464,988,367,90,680.0,9122.91,2020-08-25,0867 Kings Drive,PayPal,shipped
465,570,371,70,613.42,1880.95,2021-07-08,0 Atwood Avenue,PayPal,shipped
466,987,702,2,219.95,8183.14,2022-09-19,82035 Moland Pass,credit card,processing
467,509,62,19,679.87,358.17,2020-07-29,87479 Florence Avenue,credit card,delivered
468,806,102,82,930.82,6476.2,2020-11-09,7626 Sauthoff Point,credit card,delivered
469,377,34,87,441.0,7312.75,2021-11-02,6 Chive Crossing,PayPal,delivered
470,620,249,28,235.52,7147.36,2022-03-29,4534 1st Parkway,PayPal,delivered
471,611,298,20,264.98,137.42,2022-12-05,030 Anderson Way,PayPal,processing
472,753,216,19,680.5,7984.66,2021-09-07,70 Goodland Circle,credit card,delivered
473,397,959,77,395.51,407.64,2020-11-04,2 Sullivan Terrace,PayPal,pending
474,469,43,26,308.83,690.51,2022-05-30,802 Leroy Plaza,credit card,processing
475,717,590,41,381.84,1552.95,2022-10-01,0062 Northview Pass,PayPal,pending
476,14,275,42,747.94,2868.82,2020-02-23,483 3rd Crossing,PayPal,shipped
477,351,101,87,91.4,4090.66,2020-02-12,7 Bobwhite Circle,PayPal,delivered
478,482,868,28,640.06,6171.16,2022-02-17,9 Eagle Crest Lane,PayPal,shipped
479,680,479,9,677.11,8044.97,2022-04-06,239 Katie Street,Apple Pay,shipped
480,905,281,20,902.96,3385.68,2022-07-31,815 Bonner Lane,credit card,delivered
481,68,538,45,939.17,4542.5,2022-11-21,3 Hintze Place,Apple Pay,delivered
482,460,366,27,994.02,5513.53,2022-10-25,22 Straubel Avenue,credit card,shipped
483,547,628,57,691.08,4080.52,2021-05-12,85516 Blackbird Parkway,PayPal,shipped
484,330,374,96,968.26,9995.0,2021-10-09,76810 Lerdahl Hill,Apple Pay,shipped
485,595,213,9,666.51,3271.64,2021-11-22,3538 Comanche Lane,PayPal,shipped
486,86,136,58,424.73,6449.21,2022-08-02,2 Carey Center,PayPal,pending
487,236,791,91,231.06,5018.22,2021-08-19,415 Crownhardt Junction,credit card,shipped
488,810,884,59,241.74,7962.95,2021-10-24,19810 Towne Plaza,PayPal,delivered
489,497,226,1,593.89,7367.91,2020-09-08,2833 Dayton Terrace,PayPal,processing
490,552,847,87,912.36,4185.33,2022-11-18,2 Nancy Park,credit card,delivered
491,329,853,74,3.46,5526.87,2021-11-07,1699 Schmedeman Junction,PayPal,delivered
492,787,873,68,86.98,5818.57,2022-05-05,8713 Vera Place,Apple Pay,delivered
493,283,496,74,940.98,2499.99,2021-05-17,46 Morrow Point,Apple Pay,processing
494,502,973,63,977.1,2012.56,2022-07-03,102 Mayer Hill,Apple Pay,delivered
495,437,773,3,877.92,3815.41,2021-01-19,158 8th Lane,credit card,delivered
496,196,452,52,969.09,9637.41,2022-06-14,17 6th Plaza,Apple Pay,processing
497,352,343,38,763.12,9873.66,2020-09-11,88203 Prairie Rose Center,Apple Pay,pending
498,770,542,21,658.73,8310.0,2020-04-17,40159 Dayton Lane,Apple Pay,delivered
499,593,1,98,201.05,8340.6,2020-01-09,849 Bartillon Street,Apple Pay,pending
500,288,872,48,741.11,1420.88,2021-02-16,48 Saint Paul Hill,PayPal,pending
501,794,522,21,939.82,234.13,2022-11-23,7887 Scott Trail,Apple Pay,processing
502,411,812,12,105.89,775.12,2020-06-11,624 Stephen Court,credit card,pending
503,29,431,70,348.92,9317.86,2020-03-28,15680 Forster Road,Apple Pay,delivered
504,736,569,63,932.45,2355.05,2022-12-23,4 Kedzie Hill,Apple Pay,processing
505,80,925,43,937.65,9677.99,2020-03-04,5660 Springs Road,PayPal,delivered
506,815,643,35,593.53,905.47,2020-12-05,640 Graceland Park,credit card,delivered
507,578,455,93,117.23,3259.79,2020-07-23,53 Kingsford Junction,credit card,processing
508,904,572,8,406.95,1614.98,2022-12-16,31 7th Place,PayPal,shipped
509,423,620,65,746.96,3076.6,2020-12-12,4 Park Meadow Trail,credit card,delivered
510,145,585,71,856.38,6675.21,2021-10-22,7707 Haas Way,PayPal,shipped
511,206,398,15,288.06,2912.09,2020-04-14,3679 Pierstorff Road,credit card,processing
512,707,839,16,693.03,9632.36,2021-02-26,308 Fisk Road,PayPal,delivered
513,357,334,48,737.54,8465.06,2021-01-01,0602 Kim Point,PayPal,processing
514,263,843,44,870.75,7911.94,2021-06-27,89 Elka Trail,PayPal,processing
515,106,243,9,612.5,7167.19,2021-11-23,34355 American Ash Parkway,PayPal,processing
516,720,250,100,761.92,975.44,2020-07-30,8 Hintze Point,PayPal,processing
517,311,141,92,802.34,7361.0,2022-05-30,3 Green Ridge Junction,PayPal,shipped
518,122,739,48,594.0,6515.56,2021-10-24,493 Lien Circle,credit card,delivered
519,703,316,10,255.37,1944.68,2022-08-12,0 Summit Pass,credit card,processing
520,581,908,69,976.46,1768.54,2022-02-16,144 Barby Trail,PayPal,delivered
521,523,180,41,491.9,9371.08,2020-09-25,0585 2nd Trail,PayPal,delivered
522,264,864,3,51.06,8486.28,2022-10-11,2387 Macpherson Crossing,PayPal,shipped
523,639,895,61,400.72,1535.65,2022-03-09,4443 Barby Alley,PayPal,pending
524,434,86,70,595.86,1091.21,2021-05-11,82 Delladonna Road,Apple Pay,shipped
525,65,809,65,93.74,5190.85,2021-07-02,69 Banding Place,Apple Pay,shipped
526,506,322,61,975.17,5073.91,2022-12-03,666 Kings Lane,credit card,processing
527,688,100,96,7.61,7429.54,2020-03-25,190 Algoma Avenue,Apple Pay,shipped
528,596,257,47,655.72,6947.54,2022-07-27,20 Caliangt Plaza,credit card,shipped
529,861,519,98,69.61,4439.96,2020-05-12,563 Shopko Junction,credit card,shipped
530,769,556,1,858.07,1913.92,2022-01-17,1 Morrow Parkway,PayPal,pending
531,682,279,24,447.05,9913.26,2020-06-07,6525 Haas Terrace,PayPal,delivered
532,447,920,7,883.81,8328.56,2022-02-13,13 Spohn Hill,credit card,shipped
533,359,846,20,747.68,6740.84,2020-04-09,579 Helena Alley,PayPal,delivered
534,257,87,26,240.25,5817.39,2022-01-03,27403 Memorial Pass,credit card,pending
535,1000,689,82,862.7,1360.01,2021-10-13,8570 Dawn Park,Apple Pay,delivered
536,293,560,82,495.59,122.95,2021-10-26,61 Cottonwood Pass,Apple Pay,pending
537,985,45,54,887.0,1220.97,2022-02-06,01428 Monica Place,credit card,delivered
538,403,365,53,842.6,3667.97,2020-01-19,09 West Place,credit card,delivered
539,249,922,8,615.92,5289.64,2022-04-18,82 Claremont Lane,PayPal,delivered
540,478,622,56,381.17,880.73,2020-07-05,6196 Jay Street,PayPal,shipped
541,53,137,18,602.67,8850.73,2020-02-17,8 Clyde Gallagher Lane,credit card,processing
542,775,806,90,929.1,6194.17,2021-05-23,3640 Gerald Alley,Apple Pay,delivered
543,149,463,83,719.52,3100.89,2021-08-01,3581 Garrison Place,PayPal,processing
544,624,857,42,169.87,8986.87,2021-10-06,65674 Upham Parkway,PayPal,processing
545,665,42,35,137.24,624.77,2020-01-27,67 Anthes Point,credit card,pending
546,36,793,69,726.06,7848.94,2020-11-25,12 Hauk Park,Apple Pay,delivered
547,554,318,46,699.11,2846.6,2022-12-28,73 Leroy Hill,PayPal,shipped
548,646,797,34,644.82,4551.26,2020-04-03,8 Myrtle Terrace,Apple Pay,processing
549,807,660,13,685.71,6670.87,2021-05-02,5 Scott Pass,PayPal,delivered
550,781,392,33,639.95,7747.37,2021-06-14,1 Service Road,credit card,processing
551,384,73,19,499.81,5416.59,2022-10-06,56 Butterfield Drive,credit card,pending
552,981,862,41,619.29,5397.11,2020-03-13,0484 Moland Crossing,PayPal,delivered
553,603,861,80,110.87,5529.46,2021-07-15,460 Monterey Trail,Apple Pay,shipped
554,448,88,2,29.0,8965.66,2021-01-21,05 Express Terrace,credit card,shipped
555,90,860,90,871.08,3075.82,2022-11-28,9917 Jenna Junction,Apple Pay,delivered
556,88,855,46,676.79,8526.34,2022-06-03,3 Hagan Park,credit card,shipped
557,221,961,18,466.43,1778.97,2021-02-28,7 Meadow Valley Plaza,PayPal,processing
558,87,916,77,813.69,772.81,2021-10-06,5 Sage Street,credit card,processing
559,605,60,20,568.65,7425.35,2022-06-02,137 Muir Pass,PayPal,delivered
560,304,865,92,832.12,3423.16,2022-07-14,46871 Reindahl Place,Apple Pay,processing
561,895,96,77,418.05,751.72,2022-09-23,4060 Toban Place,Apple Pay,processing
562,672,648,31,319.62,1262.67,2022-05-26,784 American Ash Park,PayPal,shipped
563,632,237,40,634.1,8839.09,2021-07-28,53 Sherman Alley,credit card,shipped
564,26,532,26,504.68,4012.75,2022-07-10,88539 Arkansas Parkway,PayPal,shipped
565,737,157,20,445.93,4696.61,2022-02-05,81372 Crescent Oaks Way,Apple Pay,delivered
566,962,129,41,472.35,7044.92,2020-12-28,7 West Hill,PayPal,processing
567,673,315,30,832.55,8016.16,2022-07-05,2664 Ronald Regan Pass,Apple Pay,delivered
568,756,974,96,620.4,1396.23,2020-06-12,8117 Ohio Junction,PayPal,processing
569,463,661,98,515.62,3061.49,2020-01-19,313 Grasskamp Plaza,PayPal,processing
570,747,355,63,746.99,5344.66,2021-02-08,0798 Lakewood Street,credit card,shipped
571,107,325,93,925.73,8973.44,2022-04-14,9 Laurel Street,Apple Pay,processing
572,651,94,52,639.77,6837.34,2021-09-15,89072 Manley Junction,Apple Pay,pending
573,724,39,67,203.84,5471.07,2020-10-31,4117 Namekagon Point,PayPal,processing
574,732,435,56,304.49,8758.81,2022-05-13,71 Di Loreto Avenue,credit card,shipped
575,773,503,50,738.9,5859.12,2020-01-10,118 Mitchell Drive,PayPal,processing
576,504,931,41,949.55,8324.19,2020-06-09,7828 Hintze Drive,PayPal,pending
577,390,203,100,708.79,3477.98,2022-02-07,140 Main Pass,PayPal,pending
578,353,138,49,852.77,5241.36,2020-09-21,72 Del Mar Way,credit card,shipped
579,655,664,79,170.76,9062.44,2021-02-06,9 Susan Park,credit card,pending
580,837,166,80,854.51,2981.76,2021-03-07,937 Spohn Alley,Apple Pay,delivered
